age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
26,3,15991,3,2,7,1,4,1,0,0,8,38,0
19,1,9773,3,2,2,1,4,1,0,0,8,38,0
19,1,10143,8,1,3,1,4,1,0,0,8,38,0
31,1,3830,1,1,7,4,1,0,0,0,8,39,0
7,1,18671,1,0,9,0,4,1,0,0,12,38,1
13,1,7648,3,2,7,4,4,0,0,0,4,38,0
7,1,19494,1,0,3,5,4,0,93,0,13,38,1
45,1,9140,1,0,6,0,4,1,0,0,8,38,0
24,2,13109,3,2,13,1,4,1,0,23,8,38,0
32,2,8248,7,0,9,0,4,1,0,0,21,38,1
19,2,7532,3,0,13,0,4,1,0,0,18,38,0
30,3,15048,4,2,9,4,4,0,79,0,13,38,0
32,3,7628,4,2,9,1,4,0,0,0,8,38,0
35,1,17901,8,1,3,1,4,1,0,0,8,38,0
35,1,8166,0,0,12,0,4,1,0,0,8,38,1
9,1,9476,3,1,0,1,4,1,0,0,21,38,0
34,3,13897,3,1,13,1,4,1,0,0,8,38,0
1,1,5283,3,1,7,3,4,1,0,0,0,38,0
13,1,18943,3,1,5,2,4,1,0,0,8,38,0
29,1,12405,3,2,6,1,4,1,0,0,0,38,0
11,1,11798,3,1,5,3,2,0,0,0,8,38,0
31,2,15329,1,0,3,0,4,1,90,0,18,38,1
45,1,7952,8,0,0,5,4,0,0,0,6,38,1
32,1,1010,1,0,11,0,4,1,65,0,12,38,0
52,1,3824,3,3,0,1,4,0,0,0,0,38,0
18,1,4994,1,1,3,1,4,1,96,0,13,38,1
59,1,9849,4,3,2,4,1,1,0,0,8,34,0
44,1,19494,8,0,3,0,4,1,0,0,13,38,1
7,1,15651,1,1,9,1,4,0,0,0,8,38,0
12,1,2625,8,1,0,3,4,0,0,0,8,38,0
0,1,1087,3,1,4,3,4,1,0,0,8,38,0
10,1,16194,3,0,5,0,2,1,0,0,21,38,1
47,1,15809,3,0,13,0,4,1,0,0,8,38,0
16,2,11256,3,1,3,1,4,1,0,0,21,9,0
15,1,14458,3,0,2,2,4,1,0,0,8,25,0
2,1,323,8,1,7,3,4,0,0,0,0,38,0
25,3,4057,3,0,4,0,4,1,0,0,8,38,0
7,1,11369,1,1,11,3,4,0,0,0,0,38,0
6,1,19494,3,1,3,1,2,1,0,0,13,38,0
34,3,12718,7,1,9,1,4,1,52,0,8,38,0
14,1,11252,1,1,12,1,4,1,52,0,21,38,0
27,1,17302,7,0,9,0,4,1,0,0,0,38,1
21,1,15411,4,1,3,1,4,0,99,0,18,38,1
27,3,4217,0,2,10,1,4,0,0,0,21,38,1
27,2,19494,6,0,4,0,4,1,0,0,8,25,0
21,1,3113,3,0,2,0,4,1,0,0,12,38,0
19,1,19494,3,2,0,4,4,0,0,0,8,38,0
12,1,2879,6,1,7,1,4,1,0,0,0,7,0
29,1,786,0,2,11,1,4,0,0,0,0,10,0
30,1,4764,3,0,0,0,4,1,0,0,8,38,0
13,1,14377,3,0,13,0,4,1,117,0,8,38,1
20,3,13383,3,0,10,0,4,1,93,0,3,38,1
10,1,17897,1,1,3,1,4,1,0,0,13,38,0
26,1,9923,3,2,6,4,4,0,0,0,18,38,0
27,2,15773,7,0,9,0,4,1,0,0,8,38,1
14,1,19041,8,1,3,4,4,1,0,0,21,38,0
17,1,10862,1,0,3,0,4,1,0,50,13,38,1
22,1,14108,1,1,11,3,4,1,0,10,8,10,0
19,1,13385,8,2,2,4,4,0,0,0,8,38,0
40,1,17028,1,0,9,0,4,1,49,0,8,38,1
59,1,4491,6,1,6,1,4,0,0,0,3,5,0
7,1,8727,8,0,2,0,4,1,0,0,8,38,0
22,1,8719,8,1,0,1,4,0,0,0,8,38,0
4,1,7242,0,1,11,3,4,1,0,0,8,38,0
17,1,18291,3,2,0,1,4,1,0,0,8,38,1
5,1,19484,8,1,11,4,4,0,0,0,0,38,0
19,1,1060,8,2,0,4,4,0,0,0,8,38,0
44,1,1021,8,0,11,0,4,1,0,0,8,38,1
25,1,15184,8,2,7,4,2,0,0,0,0,13,0
32,3,4039,0,0,2,0,1,1,0,0,8,38,1
41,1,1481,0,0,2,0,4,1,0,0,8,38,0
20,3,10879,8,0,10,0,4,1,0,0,21,38,0
22,1,9774,3,1,12,1,4,1,70,0,12,38,0
8,1,17066,8,2,0,2,2,0,0,0,8,22,0
13,1,1627,1,0,0,0,4,1,0,0,8,38,0
19,2,16587,3,0,2,0,4,1,42,0,8,38,0
6,1,12033,3,1,2,1,4,1,0,0,21,38,0
34,1,5637,8,0,0,5,2,0,0,0,3,22,0
38,1,15119,3,0,13,0,4,1,0,0,21,38,0
18,1,3532,1,1,11,1,4,1,0,0,18,38,0
28,3,3250,4,0,0,0,4,1,0,0,8,18,0
19,1,4486,1,0,9,0,4,1,0,0,16,38,1
15,3,7804,3,0,2,0,4,1,0,0,8,38,0
22,1,2365,3,0,3,0,4,1,0,0,21,38,0
30,2,8653,8,0,2,0,4,1,0,0,8,38,0
32,1,268,8,0,3,0,4,1,0,0,13,38,1
27,1,19494,8,2,6,1,2,1,0,0,8,38,0
19,1,10683,8,0,3,0,4,1,0,0,18,38,1
23,1,6915,8,2,2,4,2,0,0,0,0,38,0
0,1,1546,3,1,7,3,4,0,0,0,0,38,0
1,1,9600,3,1,11,3,4,0,0,0,6,38,0
13,2,10395,8,0,3,5,4,0,0,0,0,38,0
49,1,2054,3,3,8,1,4,0,0,0,18,8,0
42,1,17887,1,1,2,1,4,1,0,0,18,38,0
13,3,18421,3,0,0,0,2,1,0,0,8,38,0
33,1,666,3,0,4,0,4,1,0,0,18,38,0
7,1,19494,3,1,7,3,4,0,0,0,0,38,0
11,1,252,7,0,9,0,1,1,0,0,21,29,0
27,3,2726,4,0,9,5,4,0,0,0,8,38,1
8,1,17347,0,1,9,1,4,1,0,0,8,38,0
28,1,10792,4,0,3,0,4,1,0,0,18,38,1
3,1,13733,3,1,13,1,4,1,0,0,8,38,0
50,1,13653,0,2,9,4,4,0,0,0,8,38,0
23,2,5466,7,0,9,0,4,1,0,0,13,38,1
35,3,16359,3,0,0,0,4,1,0,0,8,38,0
17,1,18376,2,1,9,1,4,1,0,0,18,38,1
20,3,15220,0,0,9,0,4,1,0,0,13,1,1
0,2,6763,3,1,7,3,4,1,0,0,0,38,0
8,1,1763,0,0,11,5,4,0,0,0,10,38,1
18,3,8177,1,2,9,1,4,1,0,0,8,32,0
46,1,268,4,2,3,1,4,0,0,0,8,38,1
21,3,2795,8,1,0,3,0,0,0,0,8,38,0
16,1,9933,1,0,0,0,4,1,0,0,21,19,1
34,3,5005,4,0,9,5,4,0,0,0,8,38,1
47,3,13220,2,0,9,0,4,1,0,0,18,3,1
33,2,12315,8,2,10,1,4,1,0,0,8,38,0
1,1,18922,3,1,13,1,4,1,0,0,21,38,0
50,1,732,4,1,9,1,4,1,0,0,21,38,0
29,1,9815,3,0,2,0,4,1,0,0,8,38,0
43,2,6402,1,0,4,0,4,1,0,0,18,38,0
12,1,11239,3,1,6,1,4,0,0,0,8,38,0
13,1,3890,8,1,7,3,2,0,0,0,8,38,0
39,3,1611,2,0,9,1,1,1,42,0,8,2,0
12,1,11710,3,0,5,5,4,0,0,0,8,25,1
20,1,15148,1,1,0,4,2,0,0,0,0,38,0
38,1,13697,6,2,8,4,4,0,0,0,0,4,0
7,1,15591,3,1,0,1,4,0,0,0,0,38,0
4,1,17119,3,1,2,1,4,1,0,0,3,25,0
29,2,16260,1,0,11,0,4,1,0,0,21,38,1
8,1,19234,3,0,6,2,3,1,0,0,8,25,0
23,1,8644,3,1,2,3,4,1,0,0,0,38,0
6,1,1205,8,2,11,3,4,0,0,0,8,38,0
26,2,17392,8,1,13,1,2,1,0,0,0,38,0
12,2,10965,8,0,2,0,0,1,0,17,21,38,1
42,1,13567,3,3,7,2,1,0,0,0,8,29,0
11,1,4182,3,1,3,3,4,1,0,0,0,38,0
0,1,16871,3,1,0,3,4,0,0,0,0,38,0
36,1,6932,3,0,6,0,4,1,0,0,8,38,1
5,1,13072,6,1,8,2,4,0,0,0,8,7,0
46,1,3610,3,0,2,1,4,1,0,0,8,38,0
15,1,11091,4,0,11,5,4,0,0,0,13,38,1
23,3,14306,3,1,0,4,2,0,0,0,3,38,0
44,2,3329,7,0,9,0,4,1,0,0,18,8,1
18,1,19494,3,1,2,1,4,1,0,15,8,38,0
26,2,18582,1,0,3,0,1,1,0,0,18,29,0
31,2,6508,8,2,2,1,4,1,0,0,8,38,0
39,3,6833,1,3,9,1,4,0,0,0,8,38,0
34,3,8020,3,0,0,0,4,1,0,0,8,38,0
17,1,11036,8,1,2,1,4,1,0,0,8,38,0
27,1,2151,8,0,11,0,1,1,0,47,8,38,1
20,1,13940,8,0,11,0,4,1,0,0,12,38,1
19,1,550,1,0,3,0,4,1,0,50,8,38,1
17,1,14021,8,2,6,1,3,1,0,0,8,38,0
6,1,2800,8,1,11,3,4,0,0,0,0,38,0
46,3,3749,4,2,9,1,4,1,0,0,8,38,1
30,3,16589,4,0,3,0,4,1,0,50,9,38,1
38,2,12742,3,2,11,4,4,0,0,0,18,38,1
14,3,17934,1,1,10,3,2,1,0,0,16,38,0
10,1,16381,8,2,7,1,4,1,0,0,8,38,0
41,1,7292,1,2,0,1,4,0,104,0,8,38,1
11,3,10426,8,0,10,0,4,1,0,0,16,38,0
35,1,5853,6,2,6,1,4,0,0,0,21,38,0
14,3,19101,3,0,0,0,2,1,0,0,18,38,0
36,1,5044,8,2,0,4,4,0,0,0,6,38,0
26,1,13523,8,2,12,1,4,0,0,0,18,38,0
26,3,4961,3,0,4,4,2,1,0,0,8,38,0
33,2,9505,4,2,3,1,4,1,0,0,21,38,1
20,1,2600,3,0,7,0,4,1,0,0,8,38,0
9,1,5740,3,2,6,1,4,1,0,0,8,38,0
5,1,5335,3,1,11,1,4,0,0,0,8,38,0
5,1,13420,8,0,11,0,4,1,0,0,21,38,0
42,1,16056,8,0,2,0,4,1,107,0,18,38,1
13,1,14748,8,0,6,0,4,1,0,0,8,38,0
7,1,18906,3,2,7,1,4,0,0,0,21,38,0
13,1,13142,3,0,2,0,4,1,0,0,8,38,0
33,3,11925,1,2,10,1,4,1,0,0,8,38,1
21,1,19494,3,0,7,0,4,1,64,0,8,38,0
12,1,5257,3,0,0,0,4,1,0,0,8,38,0
59,1,3167,3,0,11,0,4,1,11,0,0,38,0
4,1,10618,0,1,2,4,4,1,0,0,8,38,0
48,1,14850,8,3,7,4,4,0,0,0,0,38,0
26,1,16934,3,0,3,0,4,1,0,0,13,38,1
12,1,341,1,0,9,5,4,0,0,0,0,38,0
15,1,12908,1,1,11,1,4,1,0,0,13,38,0
20,1,15220,0,0,3,0,4,1,0,0,21,38,1
47,1,19494,3,0,3,0,4,1,0,0,0,38,0
32,1,7356,8,0,2,0,4,1,0,0,8,38,1
27,1,11311,1,0,3,0,4,1,0,0,8,38,1
17,1,14789,1,0,3,0,4,1,93,0,8,38,1
18,1,19440,8,0,3,0,4,1,0,0,4,38,0
36,1,11007,8,2,0,1,4,0,0,0,11,38,0
7,1,7572,0,1,11,4,1,1,0,0,18,34,0
14,1,12665,8,2,0,4,4,0,0,0,8,38,0
8,1,332,8,0,13,0,4,1,0,0,6,38,0
19,1,19494,3,0,6,0,4,1,0,0,13,38,0
12,1,5372,8,1,11,1,4,1,0,0,21,38,0
20,1,7154,3,0,13,0,4,1,0,0,18,38,1
25,2,13658,2,1,9,1,4,0,0,0,13,38,0
13,1,7189,3,2,2,1,4,0,0,0,8,38,0
15,2,13380,8,1,3,1,4,1,0,0,21,4,0
30,2,4569,1,1,3,1,2,1,99,0,13,38,1
27,1,2845,3,2,2,1,4,1,0,0,8,38,1
2,1,4494,3,1,11,3,4,1,0,0,8,38,0
5,1,3539,3,0,3,0,4,1,0,0,16,38,0
34,1,11925,3,0,2,0,4,1,0,0,18,38,1
52,1,5431,3,0,2,0,4,1,0,0,0,38,0
16,2,18695,3,1,9,1,4,1,0,0,8,38,0
5,3,19278,8,1,0,1,4,0,0,0,21,38,0
16,1,18326,1,1,12,1,4,0,0,0,13,38,1
3,3,1654,8,1,0,2,4,0,0,0,8,38,0
11,2,11977,8,0,2,0,4,1,0,0,8,38,0
8,1,10689,3,1,5,1,4,0,0,0,8,38,0
10,1,9492,3,1,7,1,4,1,0,0,16,38,0
5,1,17350,3,1,13,3,4,1,0,0,8,38,0
50,2,1011,3,0,4,0,4,1,0,0,3,38,0
14,2,1403,3,0,3,0,4,1,0,0,8,38,0
26,3,17803,7,0,9,0,1,1,0,0,18,18,1
16,1,5538,1,1,9,1,4,0,0,0,8,38,0
20,2,17110,3,0,9,5,4,0,0,0,3,38,1
10,1,18157,3,0,13,0,2,1,0,0,21,38,0
19,1,9463,8,1,13,1,4,1,0,0,8,38,0
16,1,11764,0,2,11,1,4,0,0,0,13,38,0
46,1,13074,1,0,11,0,4,1,107,0,8,19,1
31,1,8974,1,2,7,4,4,0,0,0,21,38,1
8,1,18718,3,1,5,2,4,1,0,0,13,38,0
24,2,18301,3,0,7,0,4,1,0,0,0,38,0
9,1,6396,3,1,7,1,4,1,0,0,8,38,0
6,1,9343,8,1,0,3,2,0,0,0,8,38,0
16,3,2325,3,1,7,4,2,0,17,0,8,38,0
13,3,6387,4,0,9,0,1,1,0,0,0,35,0
50,2,18554,3,3,7,1,4,0,0,0,0,38,0
15,1,5931,3,0,11,0,4,1,0,0,21,38,1
31,2,18720,3,2,2,1,4,1,0,0,21,38,1
34,1,1367,3,3,7,1,4,0,0,0,0,38,0
22,1,7250,4,1,11,1,1,1,0,0,8,2,0
23,2,3538,1,0,9,0,4,1,0,0,21,38,0
23,1,16914,3,0,13,0,2,1,0,0,8,38,1
2,1,13982,3,1,6,2,4,1,0,0,8,25,0
11,1,7732,3,2,5,4,4,0,0,0,4,38,0
30,1,17967,1,0,9,0,4,1,0,0,21,38,1
3,1,16761,8,1,9,1,4,0,0,0,0,38,0
24,1,4883,3,3,3,2,4,1,4,0,8,38,0
12,1,100,8,0,7,5,0,0,0,0,8,38,0
23,1,16131,1,0,3,0,4,1,0,0,18,38,1
44,1,14155,3,3,3,1,4,0,0,0,8,38,0
8,1,17472,3,1,2,1,4,1,0,0,8,25,0
9,1,4745,3,0,6,0,4,1,0,0,8,38,0
26,1,8123,1,1,0,1,4,0,0,0,8,38,0
0,1,8712,6,1,2,1,4,1,0,0,13,38,0
26,3,6824,4,2,9,4,2,0,98,0,8,38,1
56,1,14812,3,0,6,0,4,1,58,0,8,8,0
29,3,4523,8,2,6,3,4,0,0,0,8,38,0
2,1,2192,8,1,7,3,4,1,0,0,0,38,0
20,1,16826,3,2,6,1,4,1,0,0,8,38,0
9,1,3790,8,0,0,0,4,1,0,0,8,38,0
30,1,7356,3,2,11,3,4,1,0,45,8,38,0
30,3,16673,4,1,9,1,4,1,0,0,8,38,0
12,1,4849,1,1,9,1,4,1,0,0,8,38,0
12,1,14641,3,1,0,1,4,0,0,0,8,38,0
16,1,19411,1,0,3,3,4,1,0,0,21,38,0
3,1,10537,3,1,13,2,4,1,0,0,8,38,0
11,1,5142,3,0,2,5,3,0,0,0,16,12,0
24,3,8909,4,0,9,0,4,1,0,0,8,38,0
26,1,7497,1,0,11,0,4,1,0,0,18,38,0
18,1,10505,3,0,5,0,4,1,0,0,14,38,0
1,1,11153,3,1,7,3,4,0,0,0,0,38,0
38,3,18092,8,2,0,1,4,1,0,0,8,38,0
27,1,11469,3,2,6,3,2,0,0,0,8,38,0
47,1,1918,3,3,8,1,4,0,0,0,0,38,0
17,2,9377,0,0,2,0,4,1,0,0,21,38,0
21,1,2596,8,0,11,0,4,1,0,0,21,38,1
8,1,19494,3,1,7,3,4,0,0,0,0,38,0
4,1,17642,8,1,13,3,2,1,0,0,8,38,0
20,1,5706,6,0,7,0,4,1,0,0,21,25,0
22,1,17110,8,2,11,4,4,0,0,0,8,38,0
17,1,5264,8,2,0,1,4,0,0,0,18,38,0
6,1,15925,1,1,3,1,4,0,0,0,13,38,0
37,1,15474,8,0,2,0,4,1,0,0,8,38,1
32,2,13030,4,2,3,1,4,1,0,0,21,38,1
8,1,17169,3,0,0,5,4,0,0,0,8,38,0
34,1,5584,0,0,11,0,4,1,0,0,18,38,0
12,1,7829,3,1,4,4,4,1,0,0,3,38,0
10,3,19494,1,0,10,5,2,0,0,0,16,38,0
36,1,1242,3,0,8,2,4,0,0,0,8,38,0
51,1,6471,1,0,9,0,4,1,0,0,21,38,1
39,1,14196,3,0,11,0,4,1,0,0,8,38,1
7,1,6,3,2,11,4,0,0,0,0,16,38,0
7,1,10440,8,1,11,3,4,0,0,0,8,38,0
24,3,6901,4,0,3,0,4,1,0,0,21,38,0
28,1,8161,3,1,11,3,4,0,0,0,0,38,0
18,1,8991,3,0,6,0,4,1,0,0,8,38,0
4,1,14227,3,1,5,1,4,1,0,0,8,38,0
28,1,8103,3,2,0,4,2,0,0,0,0,38,0
1,1,5470,3,1,11,1,4,0,0,0,0,38,0
32,1,4029,1,1,8,1,4,1,0,0,0,38,0
32,1,9993,0,2,9,3,4,0,0,0,4,38,0
28,3,3784,1,0,9,0,4,1,0,0,5,38,0
10,1,2302,3,1,5,2,1,1,0,0,8,38,0
11,1,7572,8,0,3,0,1,1,0,0,8,29,0
18,1,15369,1,0,9,0,4,1,0,0,13,38,1
16,1,9277,8,1,6,1,4,1,0,0,8,38,0
18,1,4424,3,0,11,0,4,1,0,0,3,38,0
2,1,12654,3,1,2,2,4,1,0,0,8,38,0
16,1,5364,8,1,7,1,4,0,0,0,0,38,0
11,1,676,3,2,11,1,0,1,104,0,8,38,1
32,1,1830,8,0,0,1,4,0,0,0,8,38,0
22,2,5700,8,0,9,0,4,1,0,0,0,38,0
5,1,13315,3,2,0,4,4,0,0,0,8,38,0
25,1,3110,3,0,2,0,4,1,0,0,8,38,0
5,1,10335,8,1,0,3,4,1,0,0,8,38,0
1,1,9662,3,1,2,3,4,1,0,0,8,38,0
32,3,3784,3,3,5,4,4,1,0,65,8,38,1
16,2,16453,2,0,9,0,4,1,0,0,8,4,1
11,1,3343,3,0,2,0,4,1,0,0,13,38,0
25,1,11424,6,0,9,2,4,1,0,0,3,32,0
3,1,1706,8,1,7,3,4,1,25,0,0,38,0
33,3,3417,8,0,10,0,4,1,0,0,16,38,0
15,1,18150,8,0,3,0,4,1,0,0,8,38,1
14,3,12839,3,2,5,4,4,0,0,0,8,38,0
12,1,11878,0,1,7,1,2,1,0,0,8,38,0
29,3,10973,8,0,7,0,4,1,0,0,8,38,0
15,2,11048,2,1,9,1,4,1,0,0,21,38,0
44,1,11277,3,3,0,4,4,0,0,0,0,38,0
26,2,13791,3,0,2,0,4,1,0,0,21,38,0
18,1,18365,3,1,5,1,4,0,0,0,8,38,0
22,3,7411,1,0,9,0,4,1,0,0,8,38,0
25,2,8889,8,0,4,0,4,1,0,0,21,38,0
6,1,11628,1,1,9,1,4,0,0,0,8,38,0
15,1,14067,1,0,11,0,4,1,0,0,13,38,0
35,1,12310,3,0,13,0,4,1,0,0,21,38,1
19,1,9929,0,0,12,0,4,1,0,0,8,38,1
33,1,14529,3,3,11,1,4,0,0,76,21,38,1
54,1,9786,7,0,9,0,4,1,0,0,0,38,1
10,1,11083,3,1,7,2,2,0,0,0,0,38,0
39,1,7020,3,0,2,0,4,1,0,0,21,38,0
11,2,4875,8,1,9,4,4,1,0,0,8,38,0
28,1,12837,3,0,2,0,4,1,0,0,8,38,0
11,1,6412,3,0,6,5,4,0,0,0,8,38,0
11,3,13290,8,0,10,0,4,1,0,0,8,38,0
1,1,12068,8,1,6,1,4,0,0,0,0,38,0
45,1,1781,6,2,5,1,4,1,0,0,8,38,0
18,1,12638,3,2,6,4,4,0,0,0,8,38,0
22,1,1898,3,0,6,0,4,1,0,0,21,38,0
7,1,16541,8,1,0,1,2,1,0,0,0,38,0
41,1,13823,3,2,4,1,2,1,0,0,8,38,0
31,1,19307,3,2,11,1,4,1,0,0,8,38,0
40,1,16313,1,0,3,0,4,1,0,0,18,38,1
14,1,6929,1,0,11,0,4,1,0,0,21,38,0
8,1,5247,3,0,11,0,4,1,0,0,8,38,0
17,1,10580,1,0,9,5,4,0,107,0,4,38,1
12,2,6842,6,0,4,0,4,1,0,0,21,38,0
21,1,14591,0,2,3,4,2,0,0,0,8,38,0
4,1,8363,8,1,7,3,4,0,0,0,8,38,0
17,2,7424,3,0,4,0,4,1,0,0,21,38,0
33,1,3159,1,1,11,4,4,0,0,0,0,38,0
33,1,6328,3,2,9,4,2,0,0,0,8,38,0
32,3,13239,0,2,3,4,2,0,0,0,13,38,0
13,1,18431,1,1,9,1,4,1,0,0,21,38,0
12,3,17363,4,0,9,0,1,1,0,0,0,35,0
5,3,18390,8,1,0,1,3,1,0,0,0,38,0
25,1,2856,3,0,13,0,4,1,0,0,18,38,0
14,1,8333,8,2,7,4,4,0,0,0,16,38,0
25,2,17320,1,0,9,0,4,1,0,0,0,38,0
3,1,1706,8,1,7,3,4,1,0,0,0,38,0
33,1,12902,3,0,2,0,4,1,0,0,8,38,1
10,2,5238,3,1,2,3,4,1,0,0,8,38,0
9,1,14610,3,1,7,1,4,1,0,0,8,38,0
3,1,17421,8,1,10,3,4,1,0,0,8,10,0
34,1,15479,8,0,2,0,4,1,0,0,8,38,1
35,1,1376,3,0,6,0,4,1,0,0,8,38,0
16,1,14065,3,2,0,1,4,1,0,0,6,38,0
14,1,18217,1,0,0,0,1,1,0,0,21,18,0
7,1,518,8,0,7,5,4,0,0,0,8,38,0
39,1,16200,1,0,6,0,4,1,0,0,8,38,0
12,1,10311,3,0,2,0,4,1,64,0,18,38,0
1,1,10543,3,1,11,2,4,0,6,0,0,38,0
26,1,7418,8,0,6,0,2,1,0,0,18,38,0
26,3,15662,2,0,9,4,4,1,113,0,21,38,1
4,1,14392,3,0,0,0,4,1,0,0,8,38,0
34,1,8097,3,0,0,5,4,0,0,0,8,38,0
24,1,18584,8,0,13,0,4,1,0,0,21,38,1
28,3,11780,8,0,9,0,4,1,0,0,8,38,1
3,1,5423,3,1,7,1,4,0,0,0,0,38,0
11,1,19494,1,0,3,5,4,0,0,0,21,38,1
33,3,15569,4,0,9,5,4,0,107,0,8,38,1
30,1,2368,1,2,2,1,4,1,0,0,8,38,0
59,2,678,6,3,4,1,4,1,0,0,3,38,0
30,2,10108,3,0,0,5,4,0,0,0,3,19,0
28,1,668,3,0,11,0,4,1,0,0,18,38,0
0,1,10518,3,1,5,3,4,1,0,0,0,38,0
20,1,8617,3,0,2,0,4,1,0,0,18,38,0
10,1,7002,8,1,6,1,4,0,0,0,8,38,0
0,1,12747,3,1,7,3,4,1,0,0,0,38,0
1,2,6106,3,1,4,3,4,1,0,0,8,38,0
40,1,3235,3,0,5,0,4,1,0,0,8,38,0
9,1,15259,3,2,0,4,4,0,0,0,8,38,0
9,1,9253,4,1,3,3,4,0,0,0,8,38,0
19,2,7336,1,0,9,0,4,1,0,0,13,38,1
34,1,860,3,0,4,0,4,1,0,0,21,38,1
21,1,3684,8,1,7,1,4,1,0,0,8,38,0
34,1,3214,3,1,2,1,4,1,0,0,8,38,1
7,1,17895,3,1,5,1,4,1,0,0,8,38,0
18,1,4076,3,2,4,1,4,1,0,0,21,38,0
34,2,8611,1,0,3,0,4,1,107,0,8,38,1
11,1,6469,1,0,3,0,4,1,0,0,8,38,1
20,1,9181,3,0,13,0,4,1,0,0,8,38,0
26,1,13989,3,0,3,0,4,1,0,0,8,38,0
6,1,3370,3,1,5,1,4,1,0,0,0,38,0
25,1,7707,1,0,11,5,4,0,0,0,8,32,0
41,1,12818,8,0,0,5,4,0,0,0,8,38,1
35,3,6403,3,0,7,5,2,0,0,0,0,38,0
12,1,352,3,2,11,1,0,0,0,0,18,38,0
10,1,11523,8,0,2,0,4,1,0,0,21,38,0
11,1,17343,8,1,0,3,2,0,0,0,8,22,0
42,1,7882,0,0,2,0,4,1,90,0,0,38,1
11,1,18710,3,1,5,3,4,1,0,0,8,38,0
7,1,3232,8,1,2,1,4,1,0,0,8,38,0
3,1,17662,3,0,5,1,4,1,0,0,8,38,0
37,1,3477,1,0,3,0,4,1,0,0,8,38,1
48,1,10156,3,2,7,1,4,1,0,0,0,38,0
21,1,11486,8,0,2,0,4,1,0,0,8,38,1
12,1,9669,3,0,6,0,4,1,0,0,8,38,0
10,1,5780,3,1,0,3,2,0,0,0,8,38,0
19,1,15989,4,0,7,0,4,1,0,0,8,38,0
38,3,6325,3,0,10,0,4,1,0,0,8,38,0
5,1,12413,6,1,6,1,4,1,0,0,0,25,0
11,1,6053,1,1,9,1,4,0,0,0,8,38,0
3,1,14364,8,1,11,3,4,0,0,0,0,38,0
7,1,11589,1,0,9,0,4,1,63,0,8,38,0
19,1,14544,4,0,3,0,4,1,107,0,18,38,1
51,2,6603,3,0,11,0,4,1,0,0,8,38,0
32,2,4042,3,2,11,1,4,1,0,0,18,38,1
1,1,2741,6,1,6,3,4,1,0,0,8,38,0
33,2,13831,2,2,9,1,4,0,0,0,21,38,1
20,1,14807,3,2,8,4,2,0,0,0,8,38,0
43,1,18583,4,0,3,0,4,1,0,0,18,38,1
26,1,9120,8,0,2,0,4,1,0,0,8,38,0
26,2,772,2,0,9,5,4,0,0,0,21,38,1
0,1,16987,3,1,8,3,4,0,0,0,0,38,0
26,1,4299,8,1,3,1,4,0,0,0,18,38,0
4,2,1751,8,1,0,3,4,0,0,0,0,38,0
31,2,8336,8,0,4,0,4,1,90,0,21,38,1
39,1,16924,1,1,3,1,4,1,104,0,13,38,1
4,1,9565,0,1,7,3,4,0,0,0,0,38,0
11,3,18065,0,0,10,0,1,1,0,0,8,16,1
22,2,1541,3,0,2,0,4,1,0,0,8,38,1
23,1,17566,6,0,11,0,4,1,65,0,8,38,0
21,3,11937,0,1,9,1,4,1,0,0,8,38,0
42,1,19494,8,0,9,0,4,1,0,0,4,38,1
34,3,211,3,0,12,0,4,1,0,0,8,38,0
2,1,17063,3,1,5,3,4,1,0,0,0,38,0
6,1,5380,3,1,6,1,4,0,0,0,8,38,0
14,1,18326,1,2,9,1,4,0,0,0,8,38,0
25,1,4643,0,0,9,0,2,1,0,0,8,38,0
26,1,642,3,0,2,0,4,1,0,0,8,38,1
28,1,15363,8,0,2,0,4,1,0,0,21,38,1
17,1,7438,8,0,6,0,4,1,0,0,3,38,0
4,1,14146,3,1,6,3,4,1,0,0,0,38,0
17,1,3891,8,0,3,0,4,1,0,0,8,38,1
38,2,5528,8,0,11,0,4,1,0,0,8,38,1
13,1,11732,0,1,9,1,4,0,0,0,8,38,0
12,1,10211,3,0,6,0,4,1,50,0,16,20,0
2,1,19494,8,1,0,3,4,0,0,0,0,38,0
28,2,4739,1,2,9,1,4,1,0,0,3,38,0
25,1,10491,1,0,7,0,1,1,0,0,21,29,1
15,1,16793,1,1,11,1,4,0,0,23,8,38,0
59,2,16464,8,0,4,0,4,1,0,0,8,38,0
27,3,14926,1,0,10,0,4,1,0,0,12,38,1
17,2,4760,3,0,9,0,4,1,0,0,8,38,1
18,1,4161,3,2,7,1,4,0,0,0,0,38,0
22,2,6721,8,1,2,1,4,1,0,0,0,38,0
12,1,12263,1,1,9,1,2,1,0,0,8,38,0
7,1,1307,3,1,7,4,4,0,0,0,0,38,0
32,1,6158,8,0,7,0,4,1,0,0,0,38,0
37,1,6274,1,0,3,0,1,1,107,0,21,34,1
14,1,5834,3,2,13,1,4,1,0,0,8,38,0
27,1,6168,8,2,3,1,4,0,0,0,18,38,0
10,2,14850,3,0,11,0,4,1,0,0,8,38,0
7,1,5166,3,1,5,3,4,1,0,0,8,38,0
13,1,19177,3,0,5,0,4,1,0,0,21,38,0
10,1,15263,8,2,3,3,4,0,0,0,8,38,0
